cohort_groupings,n_pairs,addRel_min,addRel_max,mtdna,cnu,age_k1_meanFunction,USA_flag_10_k1_meanFunction,USA_flag_10_polychorFunction_rho,USA_flag_10_polychorFunction_se,USA_flag_10_polychorFunction_chisq,USA_flag_10_polychorFunction_df,USA_flag_10_ml_polychorFunction
1818,8659928,0.05625,0.06875,0,0,55.4997830326191,0.218183967301227,0.00769135042218515,0.0004720127694447,0.00000800192356109619,0,0.0076946420362652
1819,20332172,0.05625,0.06875,0,0,59.9246030774416,0.276187833494922,-0.0294118618124499,0.000281046836376948,0.00000800192356109619,0,-0.029412112340245
1919,4882011,0.05625,0.06875,0,0,63.7058665775322,0.338086564243203,0.0169477616395183,0.000535525049316699,0.00000800192356109619,0,0.0169542839833787
,1310160,0.05625,0.06875,0,0,59.8558027964861,0.278595603067755,,,,,
1717,1,0.06875,0.1125,1,0,51,0,,,,,
1718,9279,0.06875,0.1125,1,0,60.8200150975952,0.199104783476244,0.0265307354868055,0.0149549898851915,0.00000800000270828605,0,0.0265307089880687
1719,1958,0.06875,0.1125,1,0,65.8309067688378,0.28250319284802,-0.0371630134612435,0.0283908330245907,0.00000800030466052704,0,-0.037163867995936
1818,262799,0.06875,0.1125,1,0,54.9506438626807,0.202161043672441,0.0160596337634532,0.00279886538310203,0.00000799982808530331,0,0.0160417171312017
1819,437566,0.06875,0.1125,1,0,59.00766516246,0.267202174676596,-0.0266730306372838,0.0019405360614858,0.00000800052657723427,0,-0.0266732868421371
1919,140602,0.06875,0.1125,1,0,63.4770082649331,0.336176296939131,0.0282012843117891,0.00315760295222269,0.00000799982808530331,0,0.0282016911623881
,200,0.06875,0.1125,1,0,64.985,0.375,,,,,
1717,37,0.06875,0.1125,0,0,61.0945945945946,0.135135135135135,-0.934017927357904,104.700258850674,0.00000600219179602846,0,-0.973074570041051
1718,84686,0.06875,0.1125,0,0,60.6696988133281,0.193419941040592,-0.0118728262823088,0.00504850939656003,0.00000800006091594696,0,-0.0118729406552824
1719,39942,0.06875,0.1125,0,0,64.8060970266041,0.257816119298334,-0.0605916117963489,0.00651209369548508,0.00000804546289145947,0,-0.0605913282612368
1818,1032655,0.06875,0.1125,0,0,54.5959331692912,0.20892209207208,0.0209929562107901,0.00139034369510253,0.00000800099223852158,0,0.0210030702903458
1819,1971574,0.06875,0.1125,0,0,59.234210967208,0.273010249908478,-0.0270456477129606,0.000906629577020244,0.00000800192356109619,0,-0.0270459037735373
1919,627576,0.06875,0.1125,0,0,63.2722103659266,0.336365411514352,0.0248559234615579,0.00149505784959861,0.00000799959525465965,0,0.0248559223655599
,2660,0.06875,0.1125,0,0,60.3368421052632,0.308270676691729,,,,,
1717,200,0.1125,0.1375,1,0,63.0775,0.1825,0.0920581021135791,0.104191222273597,0.00000800001339484879,0,0.0920667730016805
1718,110292,0.1125,0.1375,1,0,60.2977979204094,0.182211233100445,-0.0137343902456809,0.00455256559441975,0.00000800011912360787,0,-0.0137345084170606
1719,7753,0.1125,0.1375,1,0,64.0048377733342,0.246402993741532,-0.0904909871353607,0.0150639077301642,0.00000803123839432374,0,-0.0904907905232819
1818,1527182,0.1125,0.1375,1,0,55.63935135043,0.210533079629515,0.0269284209704038,0.00113827661481806,0.00000800006091594696,0,0.026928385651326
1819,2055091,0.1125,0.1375,1,0,59.8578503097845,0.26891572157679,-0.0262389955239613,0.00089308681473076,0.00000800192356109619,0,-0.0262392408795325
1919,869967,0.1125,0.1375,1,0,63.954773638257,0.340981517989016,0.0369448568032611,0.00126378235916485,0.00000800006091594696,0,0.0369448776328101
,66594,0.1125,0.1375,1,0,56.4223716473367,0.223494365625047,,,,,
1717,1164,0.1125,0.1375,0,0,60.2439862542955,0.151632302405498,0.0342234161506125,0.0479025186184848,0.00000799999997980194,0,0.0342233488994572
1718,1027769,0.1125,0.1375,0,0,60.5540995466125,0.191298192247565,0.000623535925974347,0.00145398467879567,0.00000800006091594696,0,0.000604706543683148
1719,205589,0.1125,0.1375,0,0,64.5013804192096,0.25650875050479,-0.0420236371454372,0.00287502960336741,0.00000800436828285456,0,-0.0420243637130947
1818,5410621,0.1125,0.1375,0,0,55.5395365356098,0.211319363425166,0.02081890534562,0.000604287179483164,0.00000799819827079773,0,0.0208294495807274
1819,7323810,0.1125,0.1375,0,0,60.4192140856931,0.271891774829353,-0.0243129371762177,0.000471037364391953,0.00000800937414169312,0,-0.0243131564760959
1919,2581467,0.1125,0.1375,0,0,64.17439951214,0.343762206198734,0.0290757936675964,0.000732474877996402,0.00000800006091594696,0,0.0290721155756334
,584132,0.1125,0.1375,0,0,56.941688757506,0.233260505700449,,,,,
1717,50,0.1375,0.225,1,0,61.73,0.1,0.264854693953069,0.254242200985902,0.00000810772058912335,0,0.264952490052585
1718,5688,0.1375,0.225,1,0,59.6880499824006,0.176962337205209,0.00535191529686377,0.0202567570427982,0.00000799999907030724,0,0.00536068656909364
1719,210,0.1375,0.225,1,0,67.0214285714286,0.252380952380952,0.0289353144200889,0.0899723661607166,0.0000079999998661151,0,0.0289353084907995
1818,269300,0.1375,0.225,1,0,54.294866405256,0.196581450985791,0.0394839495840054,0.00278849517729007,0.00000800006091594696,0,0.0394839171764569
1819,246496,0.1375,0.225,1,0,59.0944401916013,0.268022207420885,0.00755108597404841,0.00257618565659616,0.00000799982808530331,0,0.00755056298303212
1919,70007,0.1375,0.225,1,0,62.8615329666405,0.328422406401829,0.0471317444648577,0.00449819942619207,0.00000800017733126879,0,0.0471318515955713
,116,0.1375,0.225,1,0,57.7826086956522,0.217391304347826,,,,,
1717,147,0.1375,0.225,0,0,63.7448979591837,0.119047619047619,-0.220084742316454,0.165157764092918,0.00000876158873097666,0,-0.219940154564391
1718,28079,0.1375,0.225,0,0,59.9140503824143,0.183454007204765,0.00722178618169368,0.00896718785412205,0.00000799997360445559,0,0.00722611770421045
1719,3051,0.1375,0.225,0,0,64.439600065563,0.278970660547451,-0.0129278244325832,0.0228262562316375,0.00000800000088929664,0,-0.0129279144341907
1818,424429,0.1375,0.225,0,0,54.4950045906314,0.202586415476476,0.0339174037262302,0.00219412580827469,0.00000799982808530331,0,0.0339173857725848
1819,445181,0.1375,0.225,0,0,59.3676056417204,0.266436095095032,-0.000663599666395493,0.00192242142573295,0.00000800052657723427,0,-0.000683550502589944
1919,126695,0.1375,0.225,0,0,63.407499526246,0.332011955573279,0.0287782718464436,0.003339041392501,0.00000799994450062513,0,0.0287901581696414
,824,0.1375,0.225,0,0,49.4707317073171,0.195121951219512,,,,,
1717,1811,0.225,0.275,1,0,64.8255107675318,0.183876311430149,0.0366945379491056,0.0349997038173686,0.00000799999997980194,0,0.0366945106867971
1718,51513,0.225,0.275,1,0,61.7833762448385,0.17940221932876,0.0216939025306416,0.00666563144865937,0.00000800000270828605,0,0.0217003015027472
1719,40,0.225,0.275,1,0,67.7875,0.2,-0.206648329847938,0.230496333062029,0.00000800606051143404,0,-0.206665316374739
1818,1470492,0.225,0.275,1,0,55.7819500839743,0.202238474045103,0.0394470567925337,0.00117806633146152,0.00000800099223852158,0,0.0394470609277502
1819,1760877,0.225,0.275,1,0,60.5517271260953,0.279609574179087,0.0146319776710337,0.000948133734765586,0.00000799912959337235,0,0.0146118713987978
1919,289525,0.225,0.275,1,0,62.9726599342885,0.325156744821676,0.0530652476673473,0.00221703265585047,0.00000800122506916523,0,0.0530654160973491
,42992,0.225,0.275,1,0,58.2414612553003,0.201099746033225,,,,,
1717,6057,0.225,0.275,0,0,64.705217104177,0.191596499917451,0.0407582256456857,0.0187666203362088,0.00000800000634626485,0,0.0407582248190965
1718,232400,0.225,0.275,0,0,61.3619936205177,0.181121306108383,0.0282016526663486,0.00312068265696968,0.00000799994450062513,0,0.0282016296005644
1719,989,0.225,0.275,0,0,66.656550328781,0.323216995447648,0.0932843437682275,0.0377994520851008,0.00000800000907474896,0,0.0932851021815149
1818,1969680,0.225,0.275,0,0,56.6771158822807,0.205348769992875,0.0387053249235806,0.00101105099566658,0.00000800006091594696,0,0.0387052888885828
1819,2377802,0.225,0.275,0,0,62.0926270838238,0.282194675175972,0.0112193003940695,0.00081336910315909,0.00000800006091594696,0,0.0112076682367236
1919,204410,0.225,0.275,0,0,62.9518404517695,0.327230012480728,0.0494835469064657,0.00263484269234884,0.00000805186573415995,0,0.0494842123158592
,192086,0.225,0.275,0,0,59.2778409209401,0.22278652622797,,,,,
1717,158,0.275,0.45,1,1,52.9177215189873,0.0791139240506329,-0.840800697850594,6.19532381553175,0.0000138485631850926,0,-0.944393312260446
1718,148,0.275,0.45,1,1,51.9358108108108,0.097972972972973,-0.868861437424522,6.21891792322855,0.0000110925991521071,0,-0.951142457876996
1818,82383,0.275,0.45,1,1,52.3916675291783,0.173679275154054,0.144531418211992,0.00517278645179266,0.0000092981499619782,0,0.144538193755634
1819,10176,0.275,0.45,1,1,56.5072328281834,0.226012898144046,0.103590911677244,0.0133286883244111,0.0000139803232741542,0,0.103558718346232
1919,27159,0.275,0.45,1,1,62.1589686924494,0.307319678774037,0.135488202748493,0.00725660556517615,0.00000802188878878951,0,0.135488658107991
1717,372,0.275,0.45,1,0,65.0322580645161,0.172043010752688,-0.132359235086148,0.0818506682256775,0.00000800011957835523,0,-0.1323617946113
1718,2530,0.275,0.45,1,0,63.0302670623146,0.178635014836795,0.0424765214197295,0.0300007797673934,0.00000800000452727545,0,0.0424765551659882
1818,80128,0.275,0.45,1,0,56.1352603251799,0.198449660863314,0.0951541110063799,0.00502264837465912,0.00000800751149654388,0,0.0951547517327359
1819,48408,0.275,0.45,1,0,61.0594509674219,0.27214365463342,0.0656049255316926,0.00573705737174574,0.00000900888699106872,0,0.0655992503556351
1919,6476,0.275,0.45,1,0,62.3355466337245,0.331274131274131,0.0810839286565214,0.014687837516738,0.00000801090936874971,0,0.0810828400082165
,33,0.275,0.45,1,0,51.3939393939394,0.151515151515152,,,,,
1717,349,0.275,0.45,0,0,66.8065902578797,0.191977077363897,-0.0335621189773969,0.079128533325829,0.00000800000020717562,0,-0.033562531964526
1718,3968,0.275,0.45,0,0,61.3649892798588,0.182368520620507,0.0522405722807071,0.0236896041423818,0.00000800000088929664,0,0.0522405358167076
1719,14,0.275,0.45,0,0,69.5357142857143,0.5,0.222417143931187,0.28645720001525,0.00000813128681897979,0,0.22251908012707
1818,54377,0.275,0.45,0,0,56.7758045797027,0.195326173062398,0.0813764190592554,0.00616118998770287,0.00000863053719513118,0,0.0813699605659108
1819,47649,0.275,0.45,0,0,62.9586912237226,0.275739309417794,0.0398616948416379,0.00577693748845188,0.00000800029374659061,0,0.0398617879022512
1919,2554,0.275,0.45,0,0,62.5522709475333,0.325371965544244,0.0974146360697156,0.0234415025539888,0.00000800443558546249,0,0.0974169453633905
,78,0.275,0.45,0,0,50.4935064935065,0.0779220779220779,,,,,
1717,1238,0.45,0.55,1,1,60.124394184168,0.180533117932149,0.0971549167178816,0.0420177575169058,0.00000800001726020128,0,0.0971552964347386
1718,685,0.45,0.55,1,1,60.7087591240876,0.17007299270073,-0.0186945028097432,0.0597417952634081,0.00000800000043454929,0,-0.0186946689549803
1818,884012,0.45,0.55,1,1,53.5842960569033,0.199047639555996,0.13348761852042,0.00149329473663632,0.00000859703868627548,0,0.133487257243486
1819,224711,0.45,0.55,1,1,58.4313227367151,0.287952378725423,0.113792026997282,0.00258843053918801,0.0012067670468241,0,0.113703314169526
1919,557559,0.45,0.55,1,1,63.3239580259382,0.338089069581349,0.124301876209238,0.00156238688974607,0.00000800099223852158,0,0.124303406822773
1717,14763,0.45,0.55,1,0,65.5766104450315,0.168834247781616,0.121435926035172,0.0124414504860377,0.00000800685666035861,0,0.121437450250898
1718,25172,0.45,0.55,1,0,65.1382057292701,0.164590658958619,0.106759804589341,0.0096890369067403,0.0000080112658906728,0,0.106761151999527
1818,331256,0.45,0.55,1,0,63.039499083173,0.214328008313798,0.111592073282427,0.00237896129939624,0.00000828551128506661,0,0.111593829069704
1819,277619,0.45,0.55,1,0,68.7464859003732,0.336379356930559,0.119175192883894,0.00221907451624712,0.00000940728932619095,0,0.11917916142679
1919,16450,0.45,0.55,1,0,71.2920149548619,0.370865758754864,0.108392507823467,0.00891692653420889,0.00000802028807811439,0,0.108395018570026
,64181,0.45,0.55,1,0,64.1808943406225,0.241173444733684,,,,,
1717,16381,0.45,0.55,0,0,66.3636224894695,0.186557597216287,0.0764282315937661,0.0114499373377086,0.00000800000998424366,0,0.0764282675019059
1718,31633,0.45,0.55,0,0,65.0196689171028,0.180359232204408,0.0669261918505347,0.00838851274730086,0.00000800004636403173,0,0.0669262414424631
1818,327828,0.45,0.55,0,0,63.433320919783,0.231157504640031,0.0822454134507807,0.00233692099219355,0.00000800634734332562,0,0.0822457418491532
1819,289134,0.45,0.55,0,0,67.7783043015067,0.313063631803795,0.112516485714544,0.00222209508708467,0.00000860448926687241,0,0.112519244366234
1919,6296,0.45,0.55,0,0,68.4323723294417,0.312177297640798,0.0924690846732706,0.0151293955097913,0.00000800918496679515,0,0.0924682192304828
,76371,0.45,0.55,0,0,65.5906334717184,0.232040653281469,,,,,
1717,2861,0.55,0.9,1,1,66.1516952114645,0.174065012233485,0.9999,Inf,33.2579560506829,0,0.9999
1718,8,0.55,0.9,1,1,33.4375,0,,,,,
1818,31625,0.55,0.9,1,1,62.7440995361943,0.211774390147378,0.9999,Inf,16318.1096879917,0,0.963004691732838
1819,1753,0.55,0.9,1,1,52.399086497288,0.254638880959178,0.0403092472813578,0.0310031857998545,0.00000799999907030724,0,0.0403092418457665
1919,8540,0.55,0.9,1,1,65.0646370023419,0.32618880299836,0.9999,Inf,6070.67872681248,0,0.957729412162096
1717,18,0.55,0.9,1,0,60.3611111111111,0.222222222222222,-0.950053578794465,5.40603650163001,0.00000714999723072651,0,-0.980155093227753
1718,119,0.55,0.9,1,0,60.6016949152542,0.110169491525424,0.478320892931915,0.134812106643283,0.00000799999997980194,0,0.478299523448063
1818,3044,0.55,0.9,1,0,60.6528531491531,0.209669462259497,0.121613835914506,0.0249942352026828,0.00000801094938651659,0,0.121617084889245
1819,1415,0.55,0.9,1,0,64.7388692579505,0.286219081272085,0.0728973812898049,0.0329110913679333,0.00000800162979430752,0,0.0728962413488357
1919,42,0.55,0.9,1,0,62.8809523809524,0.285714285714286,0.305801988582693,0.176933198992357,0.00000810794998074016,0,0.305726111902475
,1,0.55,0.9,1,0,21,0,,,,,
1717,5,0.55,0.9,0,0,71.7,0.4,-0.9999,Inf,0.00000599999899719705,0,-0.997753788813858
1718,63,0.55,0.9,0,0,63.3809523809524,0.325396825396825,0.0401463012056614,0.150403787684893,0.00000800000003664536,0,0.0401463936937397
1818,1793,0.55,0.9,0,0,60.5953644233454,0.213627478358001,0.0907753897830254,0.0325594576115747,0.00000800760426500347,0,0.0907727408075736
1819,872,0.55,0.9,0,0,64.0733944954129,0.251146788990826,0.184031183243104,0.0426638797294265,0.00000800087309471564,0,0.184025440313887
1919,8,0.55,0.9,0,0,61.0625,0.1875,-0.921566552903107,5.33563005056047,0.0000099460824714015,0,-0.982347635838105
,3,0.55,0.9,0,0,54.3333333333333,0.333333333333333,,,,,
1717,80738,0.9,1.1,1,1,65.7665040005945,0.170167702940375,0.9999,Inf,925.087032541283,0,0.9999
1818,455093,0.9,1.1,1,1,58.6616437150777,0.208349008349008,0.9999,Inf,5899.83297858608,0,0.9999
1919,327830,0.9,1.1,1,1,64.3328736614089,0.339831806614223,0.9999,Inf,5431.33132920275,0,0.9999
,155268,0.9,1.1,1,1,,,,,,,
1717,8,1.1,1.5,1,1,62.375,0.375,0.9999,Inf,0.137238820524367,0,0.9999
1818,266,1.1,1.5,1,1,44.9962264150943,0.128301886792453,0.9999,Inf,2.51395609355359,0,0.9999
1919,78,1.1,1.5,1,1,53.7307692307692,0.217948717948718,0.9999,Inf,1.03935369162568,0,0.9999
